# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 11 05:36:40 2015
#
# CONSTRAINT:  where (koi_disposition like 'CONFIRMED'
# CONSTRAINT:  )
# CONSTRAINT:  order by rowid asc, koi_period desc
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
rowid	kepler_name	koi_disposition	koi_period	koi_period_err1	koi_period_err2	koi_prad	koi_prad_err1	koi_prad_err2	koi_teq	koi_teq_err1	koi_teq_err2	koi_steff	koi_steff_err1	koi_steff_err2	koi_slogg	koi_slogg_err1	koi_slogg_err2	koi_srad	koi_srad_err1	koi_srad_err2
3277	Kepler-174 c	CONFIRMED	44.000428700	1.3770000e-04	-1.3770000e-04	1.46	6.000e-02	-7.000e-02	346.0			4590.00	88.00	-91.00	4.655	0.034	-0.018	0.5950	0.0250	-0.0290
3278	Kepler-174 d	CONFIRMED	247.354265000	1.3960000e-03	-1.3960000e-03	2.10	9.000e-02	-1.000e-01	194.0			4590.00	88.00	-91.00	4.655	0.034	-0.018	0.5950	0.0250	-0.0290
3281	Kepler-186 c	CONFIRMED	7.267301170	1.0890000e-05	-1.0890000e-05	1.23	1.600e-01	-1.600e-01	469.0			3761.00	77.00	-50.00	4.793	0.078	-0.078	0.4600	0.0600	-0.0600
3282	Kepler-186 d	CONFIRMED	13.343007890	2.4040000e-05	-2.4040000e-05	1.53	2.000e-01	-2.000e-01	383.0			3761.00	77.00	-50.00	4.793	0.078	-0.078	0.4600	0.0600	-0.0600
3283	Kepler-186 b	CONFIRMED	3.886789356	5.8920000e-06	-5.8920000e-06	1.05	1.300e-01	-1.400e-01	578.0			3761.00	77.00	-50.00	4.793	0.078	-0.078	0.4600	0.0600	-0.0600
3284	Kepler-186 e	CONFIRMED	22.407774440	6.7840000e-05	-6.7840000e-05	1.26	1.700e-01	-1.600e-01	322.0			3761.00	77.00	-50.00	4.793	0.078	-0.078	0.4600	0.0600	-0.0600
3288	Kepler-20 d	CONFIRMED	77.611598700	1.3570000e-04	-1.3570000e-04	2.62	4.600e-01	-2.100e-01	397.0			5465.00	110.00	-96.00	4.449	0.075	-0.130	0.9250	0.1630	-0.0730
3289	Kepler-152 b	CONFIRMED	18.207956930	1.4030000e-05	-1.4030000e-05	3.09	7.200e-01	-2.300e-01	567.0			5262.00	168.00	-137.00	4.598	0.027	-0.143	0.7610	0.1770	-0.0560
3291	Kepler-164 c	CONFIRMED	10.945772220	1.9090000e-05	-1.9090000e-05	2.69	1.450e+00	-3.100e-01	950.0			6353.00	158.00	-207.00	4.359	0.083	-0.306	1.1390	0.6110	-0.1350
3292	Kepler-164 d	CONFIRMED	28.986832600	1.0300000e-04	-1.0300000e-04	2.46	1.310e+00	-3.000e-01	687.0			6353.00	158.00	-207.00	4.359	0.083	-0.306	1.1390	0.6110	-0.1350
3294	Kepler-164 b	CONFIRMED	5.035065430	1.7370000e-05	-1.7370000e-05	1.45	7.800e-01	-1.700e-01	1231.0			6353.00	158.00	-207.00	4.359	0.083	-0.306	1.1390	0.6110	-0.1350
3295	Kepler-175 b	CONFIRMED	11.903508580	2.9560000e-05	-2.9560000e-05	2.72	1.150e+00	-2.500e-01	827.0			6063.00	149.00	-199.00	4.470	0.045	-0.297	1.0010	0.4270	-0.0920
3296	Kepler-19 b	CONFIRMED	9.286968825	3.8840000e-06	-3.8840000e-06	2.13	3.100e-01	-9.000e-02	764.0			5543.00	106.00	-109.00	4.568	0.015	-0.122	0.8130	0.1220	-0.0330
3297	Kepler-175 c	CONFIRMED	34.035055900	1.4100000e-04	-1.4100000e-04	3.22	1.370e+00	-3.000e-01	583.0			6063.00	149.00	-199.00	4.470	0.045	-0.297	1.0010	0.4270	-0.0920
3298	Kepler-176 c	CONFIRMED	12.759348340	1.7480000e-05	-1.7480000e-05	2.64	9.600e-01	-2.700e-01	682.0			5229.00	178.00	-137.00	4.470	0.085	-0.269	0.8770	0.3180	-0.0890
3299	Kepler-176 b	CONFIRMED	5.433121690	1.6850000e-05	-1.6850000e-05	1.41	5.200e-01	-1.400e-01	906.0			5229.00	178.00	-137.00	4.470	0.085	-0.269	0.8770	0.3180	-0.0890
3300	Kepler-187 c	CONFIRMED	10.640222720	2.9170000e-05	-2.9170000e-05	2.58	8.500e-01	-4.600e-01	910.0			5945.00	166.00	-170.00	4.308	0.168	-0.219	1.0990	0.3600	-0.1990
3301	Kepler-187 b	CONFIRMED	4.938865070	3.6610000e-05	-3.6610000e-05	1.26	4.100e-01	-2.300e-01	1175.0			5945.00	166.00	-170.00	4.308	0.168	-0.219	1.0990	0.3600	-0.1990
3302	Kepler-188 c	CONFIRMED	5.996534997	8.8930000e-06	-8.8930000e-06	3.08	1.250e+00	-4.200e-01	1094.0			6020.00	165.00	-197.00	4.356	0.109	-0.263	1.0930	0.4420	-0.1500
3303	Kepler-188 b	CONFIRMED	2.061907358	5.1680000e-06	-5.1680000e-06	1.66	6.800e-01	-2.200e-01	1562.0			6020.00	165.00	-197.00	4.356	0.109	-0.263	1.0930	0.4420	-0.1500
3304	Kepler-189 c	CONFIRMED	20.134889680	3.5550000e-05	-3.5550000e-05	2.81	6.000e-01	-2.100e-01	543.0			5228.00	175.00	-137.00	4.600	0.028	-0.132	0.7550	0.1630	-0.0560
3305	Kepler-152 c	CONFIRMED	88.255354400	2.0690000e-04	-2.0690000e-04	2.56	6.000e-01	-1.900e-01	335.0			5262.00	168.00	-137.00	4.598	0.027	-0.143	0.7610	0.1770	-0.0560
3312	Kepler-165 b	CONFIRMED	8.180869530	1.6260000e-05	-1.6260000e-05	2.46	5.100e-01	-2.300e-01	746.0			5208.00	165.00	-133.00	4.546	0.059	-0.137	0.7550	0.1580	-0.0710
3313	Kepler-165 c	CONFIRMED	15.312976590	3.1670000e-05	-3.1670000e-05	2.24	4.600e-01	-2.100e-01	605.0			5208.00	165.00	-133.00	4.546	0.059	-0.137	0.7550	0.1580	-0.0710
3320	Kepler-223 d	CONFIRMED	14.787694460	8.1600000e-05	-8.1600000e-05	3.77	1.390e+00	-5.200e-01	762.0			5825.00	172.00	-165.00	4.390	0.112	-0.248	1.0030	0.3690	-0.1390
3332	Kepler-223 c	CONFIRMED	9.848202400	8.0500000e-05	-8.0500000e-05	2.79	1.020e+00	-3.900e-01	873.0			5825.00	172.00	-165.00	4.390	0.112	-0.248	1.0030	0.3690	-0.1390
3333	Kepler-223 e	CONFIRMED	19.724089100	2.4200000e-04	-2.4200000e-04	31.46	1.158e+01	-4.360e+00	692.0			5825.00	172.00	-165.00	4.390	0.112	-0.248	1.0030	0.3690	-0.1390
3334	Kepler-104 d	CONFIRMED	51.755295760	8.4210000e-05	-8.4210000e-05	3.41	5.600e-01	-7.600e-01	588.0			5755.00	119.00	-78.00	4.081	0.213	-0.115	1.3610	0.2250	-0.3050
3335	Kepler-223 b	CONFIRMED	7.384414030	6.0660000e-05	-6.0660000e-05	1.80	6.600e-01	-2.500e-01	961.0			5825.00	172.00	-165.00	4.390	0.112	-0.248	1.0030	0.3690	-0.1390
3353	Kepler-224 c	CONFIRMED	5.924991308	6.6590000e-06	-6.6590000e-06	3.33	5.800e-01	-2.400e-01	791.0			5195.00	151.00	-141.00	4.632	0.029	-0.102	0.6990	0.1220	-0.0490
3354	Kepler-224 d	CONFIRMED	11.349337330	2.1950000e-05	-2.1950000e-05	2.56	4.400e-01	-1.800e-01	637.0			5195.00	151.00	-141.00	4.632	0.029	-0.102	0.6990	0.1220	-0.0490
3356	Kepler-199 b	CONFIRMED	23.642190920	2.4670000e-05	-2.4670000e-05	3.87	1.490e+00	-6.100e-01	702.0			5989.00	156.00	-179.00	4.322	0.136	-0.247	1.1310	0.4360	-0.1770
3357	Kepler-199 c	CONFIRMED	67.093299700	1.3530000e-04	-1.3530000e-04	4.06	1.570e+00	-6.300e-01	496.0			5989.00	156.00	-179.00	4.322	0.136	-0.247	1.1310	0.4360	-0.1770
3360	Kepler-213 b	CONFIRMED	2.462342175	3.9220000e-06	-3.9220000e-06	1.21	4.000e-01	-1.000e-01	1290.0			5822.00	150.00	-161.00	4.529	0.030	-0.250	0.8980	0.2980	-0.0720
3361	Kepler-213 c	CONFIRMED	4.822977350	5.3510000e-06	-5.3510000e-06	1.68	5.500e-01	-1.400e-01	1030.0			5822.00	150.00	-161.00	4.529	0.030	-0.250	0.8980	0.2980	-0.0720
3362	Kepler-214 c	CONFIRMED	28.779581300	1.8490000e-04	-1.8490000e-04	1.83	7.700e-01	-1.700e-01	641.0			6332.00	156.00	-198.00	4.472	0.048	-0.300	0.9810	0.4130	-0.0910
3363	Kepler-214 b	CONFIRMED	15.660576590	4.1280000e-05	-4.1280000e-05	1.92	8.100e-01	-1.800e-01	785.0			6332.00	156.00	-198.00	4.472	0.048	-0.300	0.9810	0.4130	-0.0910
3365	Kepler-224 b	CONFIRMED	3.132951625	9.0580000e-06	-9.0580000e-06	1.50	2.600e-01	-1.000e-01	979.0			5195.00	151.00	-141.00	4.632	0.029	-0.102	0.6990	0.1220	-0.0490
3366	Kepler-224 e	CONFIRMED	18.643516000	5.3800000e-05	-5.3800000e-05	2.00	3.500e-01	-1.400e-01	540.0			5195.00	151.00	-141.00	4.632	0.029	-0.102	0.6990	0.1220	-0.0490
3378	Kepler-103 b	CONFIRMED	15.965336870	1.3540000e-05	-1.3540000e-05	3.14	9.000e-02	-8.000e-02	864.0			5845.00	88.00	-88.00	4.163	0.011	-0.011	1.4360	0.0390	-0.0390
3381	Kepler-225 c	CONFIRMED	18.794195350	4.6820000e-05	-4.6820000e-05	1.81	2.800e-01	-2.900e-01	330.0			3682.00	103.00	-102.00	4.814	0.102	-0.102	0.4400	0.0700	-0.0700
3382	Kepler-225 b	CONFIRMED	6.738939950	2.7070000e-05	-2.7070000e-05	1.36	2.100e-01	-2.200e-01	464.0			3682.00	103.00	-102.00	4.814	0.102	-0.102	0.4400	0.0700	-0.0700
3384	Kepler-29 b	CONFIRMED	10.339292400	2.4770000e-05	-2.4770000e-05	2783.70	2.394e+02	-1.117e+02	776.0			5716.00	104.00	-115.00	4.544	0.013	-0.063	0.8720	0.0750	-0.0350
3391	Kepler-215 d	CONFIRMED	30.864378690	5.4100000e-05	-5.4100000e-05	2.45	4.600e-01	-3.600e-01	600.0			5741.00	113.00	-87.00	4.341	0.143	-0.128	1.0080	0.1890	-0.1460
3392	Kepler-215 b	CONFIRMED	9.360639710	2.4550000e-05	-2.4550000e-05	1.76	3.400e-01	-2.500e-01	892.0			5741.00	113.00	-87.00	4.341	0.143	-0.128	1.0080	0.1890	-0.1460
3393	Kepler-215 c	CONFIRMED	14.667192700	5.2250000e-05	-5.2250000e-05	1.53	2.900e-01	-2.200e-01	768.0			5741.00	113.00	-87.00	4.341	0.143	-0.128	1.0080	0.1890	-0.1460
3394	Kepler-215 e	CONFIRMED	68.161359800	4.9410000e-04	-4.9410000e-04	1.75	3.300e-01	-2.600e-01	460.0			5741.00	113.00	-87.00	4.341	0.143	-0.128	1.0080	0.1890	-0.1460
3395	Kepler-29 c	CONFIRMED	13.286890740	3.9600000e-05	-3.9600000e-05	1226.40	1.055e+02	-4.922e+01	714.0			5716.00	104.00	-115.00	4.544	0.013	-0.063	0.8720	0.0750	-0.0350
3404	Kepler-62 d	CONFIRMED	18.164078760	1.7610000e-05	-1.7610000e-05	1.96	9.000e-02	-1.100e-01	501.0			4797.00	93.00		4.612	0.039	-0.018	0.6530	0.0280	-0.0360
3405	Kepler-62 b	CONFIRMED	5.714890717	6.8050000e-06	-6.8050000e-06	1.33	6.000e-02	-7.000e-02	737.0			4797.00	93.00		4.612	0.039	-0.018	0.6530	0.0280	-0.0360
3406	Kepler-62 e	CONFIRMED	122.386381200	4.9670000e-04	-4.9670000e-04	1.73	8.000e-02	-9.000e-02	265.0			4797.00	93.00		4.612	0.039	-0.018	0.6530	0.0280	-0.0360
3408	Kepler-103 c	CONFIRMED	179.607660200	2.8240000e-04	-2.8240000e-04	5.42	1.500e-01	-1.500e-01	385.0			5845.00	88.00	-88.00	4.163	0.011	-0.011	1.4360	0.0390	-0.0390
3411	Kepler-200 b	CONFIRMED	8.594792020	2.4660000e-05	-2.4660000e-05	2.92	1.450e+00	-5.900e-01	1046.0			6053.00	153.00	-186.00	4.242	0.177	-0.262	1.2770	0.6360	-0.2570
3412	Kepler-200 c	CONFIRMED	10.222142140	3.3340000e-05	-3.3340000e-05	1.99	9.900e-01	-4.000e-01	987.0			6053.00	153.00	-186.00	4.242	0.177	-0.262	1.2770	0.6360	-0.2570
3413	Kepler-201 b	CONFIRMED	25.672128480	5.5380000e-05	-5.5380000e-05	2.73	5.900e-01	-3.400e-01	718.0			6131.00	86.00	-132.00	4.292	0.096	-0.146	1.2400	0.2690	-0.1510
3414	Kepler-201 c	CONFIRMED	151.886194300	9.9520000e-04	-9.9520000e-04	2.31	5.000e-01	-2.800e-01	397.0			6131.00	86.00	-132.00	4.292	0.096	-0.146	1.2400	0.2690	-0.1510
3418	Kepler-33 d	CONFIRMED	21.775687510	3.7310000e-05	-3.7310000e-05	4.77	1.120e+00	-1.080e+00	853.0			5900.00	120.00	-117.00	4.022	0.184	-0.122	1.6940	0.3990	-0.3810
3419	Kepler-33 f	CONFIRMED	41.028063700	1.3850000e-04	-1.3850000e-04	4.14	9.800e-01	-9.300e-01	691.0			5900.00	120.00	-117.00	4.022	0.184	-0.122	1.6940	0.3990	-0.3810
3421	Kepler-202 b	CONFIRMED	4.069428401	4.3210000e-06	-4.3210000e-06	1.91	2.100e-01	-1.400e-01	843.0			4806.00	148.00	-122.00	4.603	0.031	-0.059	0.7200	0.0770	-0.0540
3423	Kepler-202 c	CONFIRMED	16.282483530	2.5800000e-05	-2.5800000e-05	2.04	2.200e-01	-1.500e-01	531.0			4806.00	148.00	-122.00	4.603	0.031	-0.059	0.7200	0.0770	-0.0540
3424	Kepler-203 b	CONFIRMED	3.162691238	2.5480000e-06	-2.5480000e-06	2.29	9.400e-01	-2.000e-01	1234.0			5949.00	152.00	-182.00	4.500	0.042	-0.294	0.9370	0.3820	-0.0840
3425	Kepler-33 e	CONFIRMED	31.784767850	9.7140000e-05	-9.7140000e-05	3.66	8.700e-01	-8.200e-01	752.0			5900.00	120.00	-117.00	4.022	0.184	-0.122	1.6940	0.3990	-0.3810
3426	Kepler-33 c	CONFIRMED	13.175566720	5.7140000e-05	-5.7140000e-05	2.68	6.300e-01	-6.000e-01	1009.0			5900.00	120.00	-117.00	4.022	0.184	-0.122	1.6940	0.3990	-0.3810
3427	Kepler-33 b	CONFIRMED	5.668154360	4.2950000e-05	-4.2950000e-05	1.54	3.700e-01	-3.400e-01	1336.0			5900.00	120.00	-117.00	4.022	0.184	-0.122	1.6940	0.3990	-0.3810
3428	Kepler-216 c	CONFIRMED	17.406659380	3.2950000e-05	-3.2950000e-05	2.50	1.120e+00	-2.300e-01	764.0			6277.00	153.00	-197.00	4.449	0.047	-0.300	1.0310	0.4610	-0.0960
3430	Kepler-203 c	CONFIRMED	5.370645868	5.6330000e-06	-5.6330000e-06	2.14	8.700e-01	-2.000e-01	1034.0			5949.00	152.00	-182.00	4.500	0.042	-0.294	0.9370	0.3820	-0.0840
3431	Kepler-203 d	CONFIRMED	11.329750180	5.8120000e-05	-5.8120000e-05	1.27	5.200e-01	-1.100e-01	806.0			5949.00	152.00	-182.00	4.500	0.042	-0.294	0.9370	0.3820	-0.0840
3434	Kepler-204 b	CONFIRMED	14.400944710	3.5770000e-05	-3.5770000e-05	2.23	8.700e-01	-2.600e-01	806.0			6095.00	150.00	-182.00	4.402	0.081	-0.270	1.0380	0.4070	-0.1210
3435	Kepler-216 b	CONFIRMED	7.693640420	1.9460000e-05	-1.9460000e-05	1.91	8.600e-01	-1.800e-01	1003.0			6277.00	153.00	-197.00	4.449	0.047	-0.300	1.0310	0.4610	-0.0960
3437	Kepler-217 b	CONFIRMED	5.374934910	1.2960000e-05	-1.2960000e-05	1.81	1.380e+00	-3.100e-01	1377.0			6765.00	194.00	-313.00	4.276	0.083	-0.434	1.4390	1.1040	-0.2470
3438	Kepler-217 c	CONFIRMED	8.585982020	3.4580000e-05	-3.4580000e-05	1.48	1.140e+00	-2.500e-01	1178.0			6765.00	194.00	-313.00	4.276	0.083	-0.434	1.4390	1.1040	-0.2470
3446	Kepler-204 c	CONFIRMED	25.661658000	2.5270000e-04	-2.5270000e-04	1.36	5.400e-01	-1.600e-01	665.0			6095.00	150.00	-182.00	4.402	0.081	-0.270	1.0380	0.4070	-0.1210
3448	Kepler-205 b	CONFIRMED	2.755637103	1.7150000e-06	-1.7150000e-06	1.17	1.500e-01	-1.400e-01	669.0			3834.00	50.00	-57.00	4.783	0.075	-0.075	0.4800	0.0600	-0.0600
3450	Kepler-205 c	CONFIRMED	20.306556620	2.7820000e-05	-2.7820000e-05	1.29	1.600e-01	-1.600e-01	343.0			3834.00	50.00	-57.00	4.783	0.075	-0.075	0.4800	0.0600	-0.0600
3451	Kepler-218 c	CONFIRMED	44.699504000	1.2180000e-04	-1.2180000e-04	2.97	4.700e-01	-2.800e-01	502.0			5497.00	94.00	-102.00	4.386	0.085	-0.125	1.0520	0.1650	-0.1000
3452	Kepler-218 b	CONFIRMED	3.619312195	6.6960000e-06	-6.6960000e-06	1.72	2.700e-01	-1.600e-01	1161.0			5497.00	94.00	-102.00	4.386	0.085	-0.125	1.0520	0.1650	-0.1000
3461	Kepler-89 b	CONFIRMED	3.743175556	9.0960000e-06	-9.0960000e-06	1.55	3.200e-01	-2.400e-01	1391.0			6098.00	101.00	-127.00	4.247	0.130	-0.137	1.2970	0.2700	-0.1990
3462	Kepler-206 c	CONFIRMED	13.137457190	4.2190000e-05	-4.2190000e-05	1.57	2.800e-01	-1.600e-01	795.0			5762.00	113.00	-119.00	4.380	0.087	-0.141	1.0600	0.1920	-0.1050
3463	Kepler-206 b	CONFIRMED	7.782009160	3.6910000e-05	-3.6910000e-05	1.11	2.000e-01	-1.100e-01	946.0			5762.00	113.00	-119.00	4.380	0.087	-0.141	1.0600	0.1920	-0.1050
3464	Kepler-206 d	CONFIRMED	23.443235300	2.6430000e-04	-2.6430000e-04	0.95	1.700e-01	-9.000e-02	655.0			5762.00	113.00	-119.00	4.380	0.087	-0.141	1.0600	0.1920	-0.1050
3465	Kepler-207 d	CONFIRMED	5.868068017	5.7560000e-06	-5.7560000e-06	2.31	1.210e+00	-2.700e-01	1112.0			6110.00	143.00	-191.00	4.377	0.083	-0.310	1.1090	0.5760	-0.1320
3466	Kepler-207 b	CONFIRMED	1.611887177	3.5020000e-06	-3.5020000e-06	1.09	5.600e-01	-1.300e-01	1712.0			6110.00	143.00	-191.00	4.377	0.083	-0.310	1.1090	0.5760	-0.1320
3472	Kepler-196 b	CONFIRMED	20.739917980	3.9990000e-05	-3.9990000e-05	3.68	2.300e+00	-1.540e+00	756.0			5313.00	177.00	-156.00	4.052	0.442	-0.321	1.5010	0.9350	-0.6270
3473	Kepler-196 c	CONFIRMED	47.427660000	1.1870000e-04	-1.1870000e-04	4.28	2.660e+00	-1.790e+00	574.0			5313.00	177.00	-156.00	4.052	0.442	-0.321	1.5010	0.9350	-0.6270
3475	Kepler-434 b	CONFIRMED	12.874711418	4.2570000e-06	-4.2570000e-06	8.00	2.530e+00	-7.000e-01	768.0			5926.00	154.00	-189.00	4.506	0.039	-0.241	0.9390	0.2960	-0.0830
3477	Kepler-207 c	CONFIRMED	3.071545396	9.9090000e-06	-9.9090000e-06	1.06	5.500e-01	-1.200e-01	1380.0			6110.00	143.00	-191.00	4.377	0.083	-0.310	1.1090	0.5760	-0.1320
3481	Kepler-94 b	CONFIRMED	2.508057352	3.6200000e-07	-3.6200000e-07	2.49	3.300e-01	-3.200e-01	828.0			4238.00	459.00	-106.00	4.673	0.079	-0.079	0.6100	0.0800	-0.0800
3484	Kepler-219 b	CONFIRMED	4.585466823	5.1110000e-06	-5.1110000e-06	2.64	6.700e-01	-4.100e-01	1235.0			5778.00	96.00	-122.00	4.251	0.122	-0.163	1.3320	0.3330	-0.2110
3485	Kepler-219 c	CONFIRMED	22.714445820	4.9890000e-05	-4.9890000e-05	3.21	8.100e-01	-5.100e-01	725.0			5778.00	96.00	-122.00	4.251	0.122	-0.163	1.3320	0.3330	-0.2110
3486	Kepler-219 d	CONFIRMED	47.903521100	2.1130000e-04	-2.1130000e-04	2.56	6.400e-01	-4.000e-01	565.0			5778.00	96.00	-122.00	4.251	0.122	-0.163	1.3320	0.3330	-0.2110
3487	Kepler-220 c	CONFIRMED	9.034195469	5.2910000e-06	-5.2910000e-06	1.63	1.100e-01	-6.000e-02	622.0			4709.00	84.00	-106.00	4.630	0.016	-0.047	0.6850	0.0450	-0.0250
3492	Kepler-51 b	CONFIRMED	45.155300740	2.4830000e-05	-2.4830000e-05	7.88	3.180e+00	-7.200e-01	523.0			6046.00	149.00	-197.00	4.486	0.044	-0.290	0.9720	0.3920	-0.0890
3494	Kepler-208 b	CONFIRMED	4.228649880	1.0150000e-05	-1.0150000e-05	1.68	1.060e+00	-3.400e-01	1371.0			6220.00	177.00	-237.00	4.242	0.156	-0.328	1.3280	0.8430	-0.2650
3495	Kepler-208 c	CONFIRMED	7.466621970	3.5600000e-05	-3.5600000e-05	1.49	9.500e-01	-3.000e-01	1134.0			6220.00	177.00	-237.00	4.242	0.156	-0.328	1.3280	0.8430	-0.2650
3496	Kepler-208 e	CONFIRMED	16.259457340	8.9220000e-05	-8.9220000e-05	1.52	9.700e-01	-3.000e-01	875.0			6220.00	177.00	-237.00	4.242	0.156	-0.328	1.3280	0.8430	-0.2650
3497	Kepler-208 d	CONFIRMED	11.131751900	8.0730000e-05	-8.0730000e-05	1.29	8.200e-01	-2.600e-01	992.0			6220.00	177.00	-237.00	4.242	0.156	-0.328	1.3280	0.8430	-0.2650
3498	Kepler-220 d	CONFIRMED	28.122465500	1.1910000e-04	-1.1910000e-04	1.03	7.000e-02	-4.000e-02	426.0			4709.00	84.00	-106.00	4.630	0.016	-0.047	0.6850	0.0450	-0.0250
3499	Kepler-104 b	CONFIRMED	11.427545631	8.5940000e-06	-8.5940000e-06	3.08	5.100e-01	-6.900e-01	972.0			5755.00	119.00	-78.00	4.081	0.213	-0.115	1.3610	0.2250	-0.3050
3500	Kepler-220 e	CONFIRMED	45.902756600	1.2940000e-04	-1.2940000e-04	1.32	9.000e-02	-5.000e-02	362.0			4709.00	84.00	-106.00	4.630	0.016	-0.047	0.6850	0.0450	-0.0250
3501	Kepler-220 b	CONFIRMED	4.159817122	6.2660000e-06	-6.2660000e-06	0.83	6.000e-02	-3.000e-02	805.0			4709.00	84.00	-106.00	4.630	0.016	-0.047	0.6850	0.0450	-0.0250
3502	Kepler-221 c	CONFIRMED	5.690584519	2.8980000e-06	-2.8980000e-06	2.75	6.200e-01	-2.800e-01	854.0			5280.00	166.00	-139.00	4.544	0.065	-0.158	0.7510	0.1700	-0.0740
3503	Kepler-7 b	CONFIRMED	4.885488953	2.2000000e-07	-2.2000000e-07	17.29	5.800e-01	-5.900e-01	1499.0			6027.00	75.00	-75.00	3.971	0.019	-0.019	1.9620	0.0660	-0.0660
3504	Kepler-51 d	CONFIRMED	130.177466030	9.8410000e-05	-9.8410000e-05	10.74	4.330e+00	-9.800e-01	367.0			6046.00	149.00	-197.00	4.486	0.044	-0.290	0.9720	0.3920	-0.0890
3505	Kepler-51 c	CONFIRMED	85.316577600	2.2840000e-04	-2.2840000e-04	6.10	2.470e+00	-5.500e-01	423.0			6046.00	149.00	-197.00	4.486	0.044	-0.290	0.9720	0.3920	-0.0890
3508	Kepler-197 c	CONFIRMED	10.349713850	2.9910000e-05	-2.9910000e-05	1.26	4.000e-02	-4.000e-02	932.0			6004.00	102.00	-102.00	4.304	0.016	-0.016	1.1200	0.0330	-0.0330
3509	Kepler-209 b	CONFIRMED	16.087864780	2.3350000e-05	-2.3350000e-05	2.60	4.500e-01	-3.400e-01	719.0			5514.00	110.00	-86.00	4.344	0.126	-0.117	1.0430	0.1780	-0.1360
3510	Kepler-209 c	CONFIRMED	41.749498270	6.6030000e-05	-6.6030000e-05	3.40	5.800e-01	-4.400e-01	523.0			5514.00	110.00	-86.00	4.344	0.126	-0.117	1.0430	0.1780	-0.1360
3515	Kepler-221 d	CONFIRMED	10.041568521	7.7160000e-06	-7.7160000e-06	2.52	5.700e-01	-2.500e-01	706.0			5280.00	166.00	-139.00	4.544	0.065	-0.158	0.7510	0.1700	-0.0740
3516	Kepler-221 e	CONFIRMED	18.369723100	2.0350000e-05	-2.0350000e-05	2.43	5.500e-01	-2.400e-01	577.0			5280.00	166.00	-139.00	4.544	0.065	-0.158	0.7510	0.1700	-0.0740
3517	Kepler-221 b	CONFIRMED	2.795894073	3.2620000e-06	-3.2620000e-06	1.49	3.400e-01	-1.500e-01	1082.0			5280.00	166.00	-139.00	4.544	0.065	-0.158	0.7510	0.1700	-0.0740
3520	Kepler-197 d	CONFIRMED	15.677561120	6.2160000e-05	-6.2160000e-05	1.15	3.000e-02	-4.000e-02	811.0			6004.00	102.00	-102.00	4.304	0.016	-0.016	1.1200	0.0330	-0.0330
3521	Kepler-197 b	CONFIRMED	5.599319730	1.2930000e-05	-1.2930000e-05	1.07	3.000e-02	-3.000e-02	1143.0			6004.00	102.00	-102.00	4.304	0.016	-0.016	1.1200	0.0330	-0.0330
3522	Kepler-197 e	CONFIRMED	25.209984500	2.3620000e-04	-2.3620000e-04	0.89	3.000e-02	-2.000e-02	693.0			6004.00	102.00	-102.00	4.304	0.016	-0.016	1.1200	0.0330	-0.0330
3523	Kepler-198 b	CONFIRMED	17.790024190	2.1610000e-05	-2.1610000e-05	2.62	1.000e+00	-2.100e-01	646.0			5733.00	152.00	-145.00	4.551	0.029	-0.276	0.8550	0.3290	-0.0680
3524	Kepler-198 c	CONFIRMED	49.567535900	1.2390000e-04	-1.2390000e-04	2.44	9.400e-01	-1.900e-01	459.0			5733.00	152.00	-145.00	4.551	0.029	-0.276	0.8550	0.3290	-0.0680
3525	Kepler-14 b	CONFIRMED	6.790121599	9.7600000e-07	-9.7600000e-07	12.21	4.100e-01	-4.100e-01	1445.0			6378.00	75.00	-75.00	3.952	0.019	-0.019	2.0750	0.0700	-0.0700
3527	Kepler-210 c	CONFIRMED	7.972513469	1.8220000e-06	-1.8220000e-06	3.23	3.700e-01	-3.700e-01	497.0			3914.00	82.00	-59.00	4.730	0.068	-0.068	0.5300	0.0600	-0.0600
